  0.05750000  0.30074509  0.00013213
  0.05760000  0.30074638  0.00013236
  0.05770000  0.30074768  0.00013260
  0.05780000  0.30074897  0.00013284
  0.05790000  0.30075027  0.00013308
  0.05800000  0.30075156  0.00013331
  0.05810000  0.30075286  0.00013355
  0.05820000  0.30075415  0.00013379
  0.05830000  0.30075545  0.00013403
  0.05840000  0.30075674  0.00013426
  0.05850000  0.30075804  0.00013450
  0.05860000  0.30075933  0.00013474
  0.05870000  0.30076063  0.00013498
  0.05880000  0.30076192  0.00013522
  0.05890000  0.30076322  0.00013545
  0.05900000  0.30076451  0.00013569
  0.05910000  0.30076581  0.00013593
  0.05920000  0.30076710  0.00013617
  0.05930000  0.30076840  0.00013640
  0.05940000  0.30076969  0.00013664
  0.05950000  0.30077099  0.00013688
  0.05960000  0.30077228  0.00013712
  0.05970000  0.30077358  0.00013736
  0.05980000  0.30077487  0.00013760
  0.05990000  0.30077617  0.00013783
  0.06000000  0.30077746  0.00013807
  0.06010000  0.30077876  0.00013831
  0.06020000  0.30078005  0.00013855
  0.06030000  0.30078135  0.00013879
  0.06040000  0.30078264  0.00013902
  0.06050000  0.30078394  0.00013926
  0.06060000  0.30078523  0.00013950
  0.06070000  0.30078653  0.00013974
  0.06080000  0.30078782  0.00013998
  0.06090000  0.30078912  0.00014022
  0.06100000  0.30079041  0.00014045
  0.06110000  0.30079171  0.00014069
  0.06120000  0.30079300  0.00014093
  0.06130000  0.30079430  0.00014117
  0.06140000  0.30079559  0.00014141
  0.06150000  0.30079688  0.00014165
  0.06160000  0.30079818  0.00014189
  0.06170000  0.30079947  0.00014212
  0.06180000  0.30080077  0.00014236
  0.06190000  0.30080206  0.00014260
  0.06200000  0.30080336  0.00014284
  0.06210000  0.30080465  0.00014308
  0.06220000  0.30080595  0.00014332
  0.06230000  0.30080724  0.00014356
  0.06240000  0.30080854  0.00014380
  0.06250000  0.30080983  0.00014403
  0.06260000  0.30081113  0.00014427
  0.06270000  0.30081242  0.00014451
  0.06280000  0.30081372  0.00014475
  0.06290000  0.30081501  0.00014499
  0.06300000  0.30081631  0.00014523
  0.06310000  0.30081760  0.00014547
  0.06320000  0.30081890  0.00014571
  0.06330000  0.30082019  0.00014595
  0.06340000  0.30082149  0.00014619
  0.06350000  0.30082278  0.00014642
  0.06360000  0.30082407  0.00014666
  0.06370000  0.30082537  0.00014690
  0.06380000  0.30082666  0.00014714
  0.06390000  0.30082796  0.00014738
  0.06400000  0.30082925  0.00014762
  0.06410000  0.30083055  0.00014786
  0.06420000  0.30083184  0.00014810
  0.06430000  0.30083314  0.00014834
  0.06440000  0.30083443  0.00014858
  0.06450000  0.30083573  0.00014882
  0.06460000  0.30083702  0.00014906
  0.06470000  0.30083832  0.00014930
  0.06480000  0.30083961  0.00014954
  0.06490000  0.30084090  0.00014978
  0.06500000  0.30084220  0.00015001
  0.06510000  0.30084349  0.00015025
  0.06520000  0.30084479  0.00015049
  0.06530000  0.30084608  0.00015073
  0.06540000  0.30084738  0.00015097
  0.06550000  0.30084867  0.00015121
  0.06560000  0.30084997  0.00015145
  0.06570000  0.30085126  0.00015169
  0.06580000  0.30085256  0.00015193
  0.06590000  0.30085385  0.00015217
  0.06600000  0.30085515  0.00015241
  0.06610000  0.30085644  0.00015265
  0.06620000  0.30085773  0.00015289
  0.06630000  0.30085903  0.00015313
  0.06640000  0.30086032  0.00015337
  0.06650000  0.30086162  0.00015361
  0.06660000  0.30086291  0.00015385
  0.06670000  0.30086421  0.00015409
  0.06680000  0.30086550  0.00015433
  0.06690000  0.30086680  0.00015457
  0.06700000  0.30086809  0.00015481
  0.06710000  0.30086939  0.00015505
  0.06720000  0.30087068  0.00015529
  0.06730000  0.30087197  0.00015553
  0.06740000  0.30087327  0.00015577
  0.06750000  0.30087456  0.00015601
  0.06760000  0.30087586  0.00015625
  0.06770000  0.30087715  0.00015649
  0.06780000  0.30087845  0.00015673
  0.06790000  0.30087974  0.00015697
  0.06800000  0.30088104  0.00015721
  0.06810000  0.30088233  0.00015745
  0.06820000  0.30088362  0.00015769
  0.06830000  0.30088492  0.00015793
  0.06840000  0.30088621  0.00015818
  0.06850000  0.30088751  0.00015842
  0.06860000  0.30088880  0.00015866
  0.06870000  0.30089010  0.00015890
  0.06880000  0.30089139  0.00015914
  0.06890000  0.30089269  0.00015938
  0.06900000  0.30089398  0.00015962
  0.06910000  0.30089527  0.00015986
  0.06920000  0.30089657  0.00016010
  0.06930000  0.30089786  0.00016034
  0.06940000  0.30089916  0.00016058
  0.06950000  0.30090045  0.00016082
  0.06960000  0.30090175  0.00016106
  0.06970000  0.30090304  0.00016130
  0.06980000  0.30090433  0.00016154
  0.06990000  0.30090563  0.00016179
