    Freq(Hz),                     FSD, Direction=,3, M0=,231.60, Q=,10.00, RMS=,1648.78
       90.91,             4748.545504,
       91.12,             4558.722766,
       91.33,             4378.776779,
       91.55,             4208.555833,
       91.76,             4047.925882,
       91.97,             3896.771586,
       92.19,             3754.999423,
       92.40,             3622.533540,
       92.62,             3499.326136,
       92.83,             3385.347079,
       93.05,             3280.591171,
       93.26,             3185.074000,
       93.48,             3098.831935,
       93.70,             3021.919010,
       93.92,             2954.404844,
       94.14,             2896.373606,
       94.36,             2847.912582,
       94.58,             2809.117369,
       94.80,             2780.077331,
       95.02,             2760.873518,
       95.24,             2751.570357,
       95.46,             2752.207332,
       95.68,             2762.793796,
       95.90,             2783.299614,
       96.13,             2813.649971,
       96.35,             2853.712900,
       96.58,             2903.304477,
       96.80,             2962.168043,
       97.03,             3029.979394,
       97.25,             3106.330161,
       97.48,             3190.721569,
       97.71,             3282.546778,
       97.93,             3381.078410,
       98.16,             3485.446729,
       98.39,             3594.621977,
       98.62,             3707.397744,
       98.85,             3822.381622,
       99.08,             3937.992084,
       99.31,             4052.479267,
       99.54,             4163.954067,
       99.77,             4270.441134,
      100.00,             4369.948491,
      100.24,             4460.553784,
      100.47,             4540.495718,
      100.70,             4608.265505,
      100.94,             4662.691028,
      101.17,             4702.998147,
      101.41,             4728.853310,
      101.65,             4740.369778,
      101.88,             4738.093086,
      102.12,             4722.953237,
      102.36,             4696.203400,
      102.60,             4659.343012,
      102.83,             4614.029455,
      103.07,             4562.003240,
      103.31,             4505.004879,
      103.56,             4444.709418,
      103.80,             4382.668250,
      104.04,             4320.265472,
      104.28,             4258.678396,
      104.52,             4198.857809,
      104.77,             4141.506150,
      105.01,             4087.073354,
      105.25,             4035.754774,
      105.50,             3987.497415,
      105.75,             3942.018640,
      105.99,             3898.825908,
      106.24,             3857.256269,
      106.49,             3816.511683,
      106.73,             3775.709947,
      106.98,             3733.940798,
      107.23,             3690.313718,
      107.48,             3644.020279,
      107.73,             3594.372590,
      107.98,             3540.840703,
      108.23,             3483.081713,
